"cause","effect"
"NEUROD1","RREB1"
"NF1","DNAJC7"
"NF2","CTNNB1"
"NF2","TSC1"
"NFATC2","CREBBP"
"NFATC2","EP300"
"NFATC2","MED31"
"NFATC4","CREBBP"
"NFE2","CREB3L1"
"NFE2","NFE2L2"
"NFE2L1","JUN"
"NFE2L1","MAFF"
"NFE2L1","MAFG"
"NFE2L2","MAFG"
"NFE2L2","NFE2"
"NFE2L2","PPARG"
"NFIC","TLX1"
"NFIL3","CREB3L1"
"NFIX","NFIB"
"NFKB1","AR"
"NFKB1","ELF1"
"NFKB1","ETS1"
"NFKB1","FOS"
"NFKB1","HDAC1"
"NFKB1","HMGB1"
"NFKB1","NFKB2"
"NFKB1","NFKBIB"
"NFKB1","NKRF"
"NFKB1","PPP4C"
"NFKB1","REL"
"NFKB1","SPAG9"
"NFKB1","TRIP4"
"NFKB2","MEN1"
"NFKB2","NFKB1"
"NFKB2","NFKBIB"
"NFKBIA","HSPB1"
"NFKBIA","NFKB1"
"NFKBIA","NFKBIB"
"NFKBIB","NFKB1"
"NFKBIB","NFKB2"
"NFKBIB","POLR1E"
"NFKBIB","REL"
"NFKBIB","RELA"
"NFKBIB","RXRA"
"NFKBIZ","NFKB1"
"NFYA","JUN"
"NFYA","POU2F1"
"NFYA","ZHX3"
"NFYC","ATF6B"
"NFYC","MYC"
"NGB","FLOT1"
"NGB","GNAI2"
"NGEF","ATP5C1"
"NGEF","C7orf25"
"NGEF","FAM118B"
"NGEF","MRPL44"
"NGF","NTRK1"
"NGFR","ANXA7"
"NGFR","CAV1"
"NGFR","FSCN1"
"NGFR","H2AFX"
"NGFR","KIDINS220"
"NGFR","MAGEH1"
"NGFR","NGF"
"NGFR","PTPN13"
"NGFR","RIPK2"
"NGFR","SHC1"
"NGFR","STMN2"
"NGFR","TRADD"
"NGFR","TRAF2"
"NGFR","TTR"
"NGFRAP1","DIABLO"
"NGFRAP1","NGFR"
"NGFRAP1","TRAF4"
"NGFRAP1","TRAF6"
"NGFRAP1","VTA1"
"NGFRAP1","YWHAE"
"NHLH1","LMO1"
"NID1","LAMC1"
"NID1","PRKCZ"
"NIF3L1","COPS2"
"NIF3L1","PCBD1"
"NIF3L1","TRIM21"
"NIN","C14orf166"
"NIPBL","DBN1"
"NIPSNAP3A","HAP1"
"NIT1","ZFYVE9"
"NKIRAS1","ACVR1"
"NLGN1","DLG4"
"NLGN2","DLG4"
"NLGN3","DLG2"
"NLGN3","DLG3"
"NLRC4","PYCARD"
"NME1","APEX1"
"NME1","POLR1C"
"NME1","SET"
"NME1","WDYHV1"
"NMT1","ARL5A"
"NOC4L","KRT15"
"NOC4L","NECAB2"
"NOC4L","SSSCA1"
"NOL3","CSNK2A1"
"NOL3","NIF3L1"
"NOL3","VASP"
"NOL4","CHMP2A"
"NOLC1","GTF2B"
"NOLC1","POLR1A"
"NOLC1","USP4"
"NOLC1","YWHAG"
"NONO","FXR2"
"NONO","PLEKHF2"
"NONO","SPI1"
"NOS1","CTBP1"
"NOS1","DYNLL1"
"NOS1","NOSIP"
"NOS1","RASD1"
"NOS1","SNTA1"
"NOS1","VAC14"
"NOS1AP","SYN1"
"NOS1AP","SYN2"
"NOS2","ACTB"
"NOS3","PPP2R5A"
"NOTCH1","BLOC1S1"
"NOTCH1","EP300"
"NOTCH1","KAT2A"
"NOTCH1","MAML1"
"NOTCH1","MAML2"
"NOTCH1","NUMBL"
"NOTCH1","SNW1"
"NOTCH1","XRCC6"
"NOTCH2","DTX1"
"NOTCH2","JAG1"
"NOTCH2","MFNG"
"NOTCH3","CSNK2B"
"NOTCH3","DLL1"
"NOTCH3","JAG1"
"NOTCH3","JAG2"
"NOTCH3","MAML1"
"NOTCH3","PSEN1"
"NOTCH3","SNW1"
"NOTCH4","DLL4"
"NOTCH4","MAML1"
"NOTCH4","PSEN1"
"NOV","S100A4"
"NPDC1","CCND1"
"NPDC1","CCND3"
"NPFFR2","NPY"
"NPHS1","CD2AP"
"NPHS1","SRC"
"NPM1","GADD45A"
"NPM1","HIST3H3"
"NPM1","MDM2"
"NPM1","NCL"
"NPM1","RPGR"
"NPM1","TCERG1"
"NPM1","XPO1"
"NPPA","G6PD"
"NPPA","UBQLN4"
"NPPB","EWSR1"
"NPPC","EDN1"
"NPR1","NPPA"
"NPY","NPY2R"
"NPY1R","LSM7"
"NPY5R","NPY"
"NR0B1","COPS2"
"NR0B2","DDX20"
"NR0B2","NR1H3"
"NR0B2","NR5A2"
"NR0B2","RARG"
"NR1D1","NCOR2"
"NR1D2","NCOR1"
"NR1H2","FOXO3"
"NR1H2","ING3"
"NR1H2","NCOA1"
"NR1H2","NCOR2"
"NR1H2","NR0B2"
"NR1H2","TMEM161A"
"NR1H2","VDR"
"NR1H3","PSMC5"
"NR1I2","PPARGC1A"
"NR2C1","HDAC4"
"NR2C2","HNF4A"
"NR2C2","NR2C1"
"NR2C2","RXRB"
"NR2E3","NR1D1"
"NR2E3","RXRB"
"NR2F1","COPS2"
"NR2F1","GTF2B"
"NR2F1","ISL1"
"NR2F1","NCOA1"
"NR2F1","THRA"
"NR2F2","BCL11B"
"NR2F2","HDAC1"
"NR2F2","TRIM24"
"NR2F6","ESR1"
"NR2F6","MPPED2"
"NR2F6","NCOA1"
"NR3C1","AR"
"NR3C1","CEBPB"
"NR3C1","CHD9"
"NR3C1","CREB1"
"NR3C1","NCOR1"
"NR3C1","NFKB2"
"NR3C1","NR3C2"
"NR3C1","NRIP1"
"NR3C1","ONECUT1"
"NR3C1","PPARGC1A"
"NR3C1","RELA"
"NR3C1","SMARCA2"
"NR3C1","SMARCA4"
"NR3C1","SMARCE1"
"NR3C1","SUMO1"
"NR3C1","TRIM24"
"NR3C2","PROX1"
"NR3C2","PSMC5"
"NR4A1","GLOD4"
"NR4A1","RPS6KA5"
"NR4A1","ZNF331"
"NR5A1","GATA4"
"NR5A1","GTF2B"
"NR5A1","PITX1"
"NR5A1","SOX2"
"NR5A1","SOX8"
"NR5A2","PROX1"
"NRAS","RASGRP2"
"NRAS","RGL2"
"NRCAM","CNTN2"
"NRCAM","PTPRB"
"NRF1","MAFK"
"NRIP1","HDAC1"
"NRIP1","HDAC3"
"NRP1","FGF7"
"NRP1","FGFR1"
"NRP1","GIPC1"
"NRP1","KDR"
"NRP1","PLXNA1"
"NRP1","VEGFA"
"NRP2","FLT1"
"NRP2","NRP1"
"NRP2","VEGFA"
"NRXN1","APBA1"
"NRXN1","APBA2"
"NRXN1","MACF1"
"NRXN1","NLGN1"
"NRXN1","NLGN2"
"NRXN1","SYT1"
"NRXN1","SYT2"
"NRXN1","SYT4"
"NRXN1","SYT5"
"NRXN1","SYTL1"
"NRXN1","SYTL2"
"NRXN2","CASK"
"NRXN2","DDX24"
"NRXN2","MAPK6"
"NRXN2","NLGN3"
"NSF","FUNDC2"
"NSF","GABARAPL2"
"NSF","STX1A"
"NSF","USO1"
"NSFL1C","ANP32A"
"NSFL1C","DBI"
"NSMAF","GNB2L1"
"NSMAF","TNFRSF1A"
"NT5E","ACTB"
"NTF3","BDNF"
"NTRK1","ABL1"
"NTRK1","CAV1"
"NTRK1","GRB2"
"NTRK1","IRS2"
"NTRK1","KIDINS220"
"NTRK1","MATK"
"NTRK1","PIK3R1"
"NTRK1","SH2B2"
"NTRK1","SQSTM1"
"NTRK2","FRS3"
"NTRK2","PTPN1"
"NTRK3","DYNLL1"
"NTRK3","IRAK1"
"NTRK3","MAPK3"
"NTRK3","SHC1"
"NTRK3","SQSTM1"
"NTS","MEP1A"
"NTSR2","NTS"
"NUAK1","CASP6"
"NUAK1","HSP90AA1"
"NUAK1","HSPA1A"
"NUAK1","MARK1"
"NUAK1","MARK2"
"NUAK1","MARK3"
"NUAK1","PPP2CA"
"NUAK1","PPP2R1B"
"NUAK1","YWHAE"
"NUDT18","NADK"
"NUDT18","PAICS"
"NUDT18","PCBD1"
"NUDT18","RAB3IL1"
"NUDT21","DBN1"
"NUDT21","NIF3L1"
"NUDT21","POLR2C"
"NUDT21","SHFM1"
"NUDT21","SNRNP70"
"NUDT5","MAPK6"
"NUMA1","PIM1"
"NUMB","EPS15"
"NUMB","NOTCH1"
"NUMBL","ATXN1"
"NUMBL","EPS15"
"NUP153","XPO1"
"NUP210","EXOSC5"
"NUP50","KPNA2"
"NUP54","CCDC85B"
"NUP85","EEF1G"
"NUP85","VIM"
"NUP98","EP300"
"NUP98","IPO5"
"NUP98","KPNB1"
"NUP98","TNPO1"
"NUP98","TPR"
"NXF1","DHX9"
"NXF1","HNRNPUL1"
"NXF1","MAP1B"
"NXF1","NUP214"
"NXF1","TNPO1"
"NXF1","U2AF1"
"NXF1","UBQLN4"
"NXF1","UPF3A"
"OBSCN","CALM1"
"OBSCN","MYH2"
"OCRL","GOLGA5"
"ODF2L","KIAA1377"
"OFD1","LUC7L2"
"OGDH","DLST"
"OLFML3","SETDB1"
"ONECUT1","FOXA2"
"OPN1LW","PIAS3"
"OPN1LW","RANBP2"
"OPRD1","GNAI2"
"OPRD1","GNAZ"
"OPRD1","KLHL3"
"OPRD1","PRKCA"
"OPRD1","PRKCD"
"OPRD1","PRKCE"
"OPRK1","GABARAPL1"
"OPRL1","RGS19"
"OPRM1","GNAI1"
"OPRM1","OPRD1"
"ORAI2","MED31"
"ORAI2","SETDB1"
"OSGEP","CRIP2"
"OSGEP","HPS6"
"OSGEP","LENG1"
"OSGEP","SF3B3"
"OSGEP","SPRED1"
"OSGEP","TNS1"
"OSM","COL4A2"
"OSM","TNNT1"
"OSTF1","MAPK6"
"OTX1","RBPMS"
"OXT","TXNDC17"
"P2RY12","GNAI2"
"P2RY2","ITGB3"
"P2RY2","ITGB5"
"P2RY2","KDR"
"P2RY2","SRC"
"P4HB","FEZ1"
"P4HB","PTN"
"P4HB","UBQLN1"
"PA2G4","EXOSC5"
"PA2G4","RB1"
"PAAF1","PSMC1"
"PAAF1","PSMC4"
"PABPC1","AKAP1"
"PABPC1","EIF4G3"
"PABPC1","GSPT1"
"PABPC1","YWHAG"
"PABPC4","SETDB1"
"PABPC4","XRN1"
"PACS1","CSNK2A1"
"PACSIN1","HTT"
"PACSIN2","PACSIN1"
"PAEP","XRCC6"
"PAFAH1B1","CSNK2A1"
"PAFAH1B1","HSPH1"
"PAFAH1B1","NDEL1"
"PAFAH1B1","PAFAH1B2"
"PAFAH1B1","PAFAH1B3"
"PAFAH1B2","ACIN1"
"PAFAH1B2","ASF1A"
"PAFAH1B2","PAFAH1B3"
"PAFAH1B3","BRD7"
"PAFAH1B3","CCDC90B"
"PAFAH1B3","IGSF21"
"PAFAH1B3","MED31"
"PAFAH1B3","SETDB1"
"PAG1","ABL1"
"PAG1","CSK"
"PAG1","FYN"
"PAG1","GRB2"
"PAICS","CHD3"
"PAICS","FXR2"
"PAK1","ABI3"
"PAK1","ACVR1"
"PAK1","MAP2K1"
"PAK1","MYLK"
"PAK1","PPM1F"
"PAK1","YWHAG"
"PAK2","ABI3"
"PAK2","ARHGEF7"
"PAK2","EIF4B"
"PAK2","MAPK1"
"PAK2","VIM"
"PAK3","GIT1"
"PAK4","DLST"
"PAK4","LIMK1"
"PAK4","YWHAG"
"PAK4","YWHAZ"
"PAK7","PDLIM7"
"PALLD","ACTN1"
"PAN2","DYNLL1"
"PAPPA2","ATF7IP"
"PAPSS1","EEF1A1"
"PAPSS1","UNC119"
"PARD3","INADL"
"PARD3","PNMA1"
"PARD3","PRKCI"
"PARD3","YWHAH"
"PARD6A","CRB3"
"PARD6A","MARK4"
"PARD6A","TGFBR1"
"PARD6A","YWHAH"
"PARK2","FBXW7"
"PARK2","RAD1"
"PARP1","APTX"
"PARP1","CDKN1A"
"PARP1","CENPA"
"PARP1","MYBL2"
"PARP1","NCL"
"PARP1","POLA1"
"PARP1","PRKDC"
"PARP1","RBM14"
"PARP1","RELA"
"PARP1","TP53"
"PARP1","WRN"
"PARP1","XRCC5"
"PARP1","ZNF423"
"PARVA","UBE3A"
"PARVB","ILK"
"PARVG","ILK"
"PAWR","AATF"
"PAX2","ID2"
"PAX2","MAPK8"
"PAX2","PAXIP1"
"PAX2","RB1"
"PAX3","MEOX1"
"PAX3","SOX10"
"PAX3","SOX8"
"PAX5","RUNX1"
"PAX5","TBP"
"PAX6","EN1"
"PAX6","HOXB1"
"PAX6","MAFG"
"PAX6","RAX"
"PAX6","SIX3"
"PAX6","SOX10"
"PAX6","SOX3"
"PBK","GPS2"
"PBK","RAF1"
"PBK","TRIM37"
"PBRM1","SMARCA4"
"PBX1","HOXA5"
"PBX1","HOXD10"
"PBX1","MEIS1"
"PBX1","PBX2"
"PBX1","PKNOX1"
"PBX2","HOXB8"
"PBX2","PBX1"
"PBX3","MEIS1"
"PBXIP1","CCDC53"
"PBXIP1","TSNAX"
"PCBP1","PCBP2"
"PCBP1","QKI"
"PCBP1","ZNF384"
"PCDH8","BTRC"
"PCGF2","RNF2"
"PCM1","CEP72"
"PCM1","EXOC8"
"PCM1","HAP1"
"PCNA","CDK2"
"PCNA","CDKN1C"
"PCNA","MYBBP1A"
"PCNA","POLL"
"PCSK5","ATN1"
"PCSK6","FLG"
"PCSK6","RCN3"
"PCSK7","HNRNPD"
"PCSK7","HSPA5"
"PCSK7","PABPC1"
"PCYT1A","ACTB"
"PDCD10","CHMP5"
"PDCD2","HCFC1"
"PDCD5","UBE2D3"
"PDCD6IP","AKAP8"
"PDCD6IP","CAMK2A"
"PDCD6IP","CHMP4B"
"PDCD6IP","MAPK6"
"PDCD6IP","NDEL1"
"PDCD6IP","RAD50"
"PDCD6IP","RNF11"
"PDCD6IP","SH3GL2"
"PDCD6IP","VPS28"
"PDE3B","YWHAB"
"PDE4A","AIP"
"PDE4D","PDE4DIP"
"PDE5A","CASP3"
"PDE6D","ARL15"
"PDE6D","ARL2"
"PDE6D","CETN3"
"PDE6D","GRK1"
"PDE6D","HRAS"
"PDE6D","RAB13"
"PDE6D","RAB8A"
"PDE6D","RAP1A"
"PDE6D","RASA1"
"PDE6D","RHEB"
"PDE6D","RHOA"
"PDGFB","HRAS"
"PDGFRA","CAV1"
"PDGFRA","JAK1"
"PDGFRA","PDGFC"
"PDGFRA","PDGFRB"
"PDGFRA","PLCG1"
"PDGFRA","SHB"
"PDGFRA","SLC9A3R1"
"PDGFRA","SNX2"
"PDGFRB","ARAF"
"PDGFRB","CBL"
"PDGFRB","COPA"
"PDGFRB","COPB1"
"PDGFRB","CRK"
"PDGFRB","FYN"
"PDGFRB","GAB1"
"PDGFRB","GRB10"
"PDGFRB","GRB2"
"PDGFRB","JAK2"
"PDGFRB","PIK3R1"
"PDGFRB","PLCG1"
"PDGFRB","PRDX2"
"PDGFRB","PTPN2"
"PDGFRB","RASA1"
"PDGFRB","SNX1"
"PDGFRB","SNX4"
"PDGFRB","SOCS1"
"PDGFRB","SRC"
"PDGFRB","YES1"
"PDHA1","PDK2"
"PDHB","CDKN1A"
"PDHB","PFDN1"
"PDHX","EP300"
"PDIA3","VCL"
"PDIA4","BCL2L1"
"PDK1","PDK2"
"PDLIM1","SUPT4H1"
"PDLIM4","RBPMS"
"PDLIM7","PRKD2"
"PDLIM7","PSMF1"
"PDLIM7","TPM2"
"PDPK1","LUC7L2"
"PDPK1","PKN1"
"PDPK1","PNN"
"PDPK1","SGK1"
"PDPK1","STRAP"
"PDX1","CREB1"
"PDX1","NEUROD1"
"PDZD3","SLC22A4"
"PDZK1","ABCC2"
"PDZK1","AKAP10"
"PDZK1","CLCN3"
"PDZK1","SLC22A5"
"PEA15","CAMK2G"
"PEA15","HTRA2"
"PEA15","RPS6KA3"
"PELI2","IRAK4"
"PELI3","MAP3K14"
"PELP1","SUMO2"
"PER1","CSNK1E"
"PER1","TIMELESS"
"PER2","TIMELESS"
"PEX10","PEX19"
"PEX12","PEX19"
"PEX14","MED8"
"PEX5","AGXT"
"PEX5","CHUK"
"PEX5","HSPA1A"
"PEX5","SNUPN"
"PEX7","PHYH"
"PF4","PROC"
"PF4","SRGN"
"PFDN1","HAP1"
"PFDN1","MED31"
"PFDN1","NDC80"
"PFDN1","PDE4DIP"
"PFDN1","PRKD2"
"PFDN1","PSME1"
"PFDN1","SKP2"
"PFDN4","ACTB"
"PFKFB2","YWHAQ"
"PFKL","ATN1"
"PFKL","COPS6"
"PFKM","CAV3"
"PFKM","NOS1"
"PFKM","PFKL"
"PFKP","DYNLL1"
"PFN1","ACTB"
"PFN1","DBN1"
"PFN1","PPP2R1A"
"PFN1","TLE1"
"PFN1","UNC119"
"PFN1","VASP"
"PFN1","VCL"
"PFN1","XPO6"
"PFN2","ACTB"
"PFN2","DLST"
"PFN2","FAM173A"
"PFN2","FHOD1"
"PFN2","HTT"
"PFN2","IVNS1ABP"
"PGD","HCK"
"PGLS","MDFI"
"PGR","CCNA2"
"PGR","HMGB2"
"PGR","JDP2"
"PGR","NCOA3"
"PHB","NCOR1"
"PHB","RBL1"
"PHB","RBL2"
"PHB","SIN3A"
"PHC2","FHL3"
"PHC2","MCRS1"
"PHC2","PHC1"
"PHF10","SETDB1"
"PHLDA1","PABPC4"
"PHLDA1","RPL14"
"PHOX2A","ATF6B"
"PHPT1","ATXN1"
"PHYH","FKBP4"
"PHYHIP","EEF1A1"
"PHYHIP","HDAC11"
"PHYHIP","WDR89"
"PI4KA","C8orf33"
"PIAS1","CSRP2"
"PIAS1","PIAS4"
"PIAS1","SUFU"
"PIAS2","CHMP4B"
"PIAS2","GTF2IRD1"
"PIAS2","SNIP1"
"PIAS4","COIL"
"PIAS4","PIAS1"
"PIAS4","SNIP1"
"PIAS4","TCERG1"
"PICK1","AQP1"
"PICK1","ARF1"
"PICK1","ATXN3"
"PICK1","COIL"
"PICK1","EFNB1"
"PICK1","UBQLN4"
"PIK3AP1","TP53BP2"
"PIK3C3","YWHAG"
"PIK3CA","ANAPC7"
"PIK3CA","GABRB1"
"PIK3CA","HRAS"
"PIK3CA","PIK3R1"
"PIK3CA","PIK3R3"
"PIK3CA","PRKCD"
"PIK3CA","RASD2"
"PIK3CA","TICAM1"
"PIK3CB","HPS6"
"PIK3CB","HSPA8"
"PIK3CD","ASCC2"
"PIK3CD","IRS2"
"PIK3CD","PIK3R2"
"PIK3CD","RALY"
"PIK3CD","TNPO2"
"PIK3CD","YWHAQ"
"PIK3CG","GSN"
"PIK3CG","LDHA"
"PIK3CG","PIK3R5"
"PIK3CG","TRIM27"
"PIK3R1","ANK3"
"PIK3R1","CRKL"
"PIK3R1","CTLA4"
"PIK3R1","CTNNB1"
"PIK3R1","DNM1"
"PIK3R1","EGFR"
"PIK3R1","FES"
"PIK3R1","GAB1"
"PIK3R1","GRB2"
"PIK3R1","GTF2H1"
"PIK3R1","HCK"
"PIK3R1","HNRNPK"
"PIK3R1","INSR"
"PIK3R1","NUP85"
"PIK3R1","PFN1"
"PIK3R1","PIK3AP1"
"PIK3R1","PIK3CB"
"PIK3R1","PPM1A"
"PIK3R1","SOCS6"
"PIK3R1","SOCS7"
"PIK3R1","SYN1"
"PIK3R1","TGFBR2"
"PIK3R1","TUBA1B"
"PIK3R1","TUBG1"
"PIK3R1","VAV1"
"PIK3R1","WAS"
"PIK3R2","BRD7"
"PIK3R2","PDK2"
"PIK3R2","SH3GL1"
"PIK3R2","TGFBR1"
"PIK3R3","PSME1"
"PIK3R3","QARS"
"PIK3R3","RB1"
"PIM1","CBX1"
"PIM1","CDKN1A"
"PIM2","BAD"
"PIM2","GSK3B"
"PIN1","CASP6"
"PIN1","CCDC90B"
"PIN1","CSNK2A1"
"PIN1","CSNK2A2"
"PIN1","GPAA1"
"PIN1","HNRNPC"
"PIN1","MTFR1"
"PIN1","RBBP8"
"PIN1","SUPT5H"
"PIN1","TSC2"
"PIN4","ASCC2"
"PIP4K2A","PCM1"
"PIP4K2B","UBQLN4"
"PIP4K2C","EMILIN1"
"PIP4K2C","HNRNPM"
"PIP4K2C","PRMT1"
"PIP5K1A","PLD1"
"PIP5K1B","IFRD1"
"PIP5K1C","GIT1"
"PITPNA","CSNK2B"
"PITPNA","PI4KA"
"PITPNM2","CPNE4"
"PITX1","NR5A1"
"PJA1","ASCC2"
"PJA1","MDM2"
"PJA2","UBE2D2"
"PKD1","ACTN1"
"PKD1","JUP"
"PKD1","KRT18"
"PKD1","VCL"
"PKD1","VIM"
"PKIA","DYNLL1"
"PKN1","CCDC85B"
"PKN1","CCNT2"
"PKN1","ZFAND6"
"PKN2","CHGB"
"PKN2","EEF1A1"
"PKN2","MAP3K2"
"PKN2","PDPK1"
"PKNOX1","MEIS1"
"PKP2","YWHAG"
"PKP4","OSGEP"
"PLA2G4A","CASP3"
"PLA2G4A","NACA"
"PLA2G4A","PRC1"
"PLA2G4A","PRDX6"
"PLAT","MAPK1"
"PLAT","MAPK3"
"PLAU","PLAT"
"PLAU","SERPINB2"
"PLAU","SERPINF2"
"PLAUR","FYN"
"PLAUR","HCK"
"PLAUR","JAK1"
"PLAUR","SUMO2"
"PLAUR","SURF2"
"PLCB1","PRKCD"
"PLCB2","KPNB1"
"PLCB2","TRPM7"
"PLCD1","ACTB"
"PLCD1","KPNB1"
"PLCG1","ABL1"
"PLCG1","CBL"
"PLCG1","CD22"
"PLCG1","DAPP1"
"PLCG1","DNM1"
"PLCG1","EEF1A1"
"PLCG1","ERBB2"
"PLCG1","FGFR1"
"PLCG1","FYN"
"PLCG1","GAB1"
"PLCG1","GIT1"
"PLCG1","GNB2L1"
"PLCG1","GTF2H1"
"PLCG1","KHDRBS1"
"PLCG1","LYN"
"PLCG1","PAK1"
"PLCG1","PICALM"
"PLCG1","PITPNA"
"PLCG1","PLD2"
"PLCG1","PRKD1"
"PLCG1","RANBP2"
"PLCG1","RHOA"
"PLCG1","SHC1"
"PLCG1","SYN1"
"PLCG1","TRPC3"
"PLCG1","TRPM7"
"PLCG1","USO1"
"PLCG1","VAV1"
"PLCG1","VAV3"
"PLCG1","WAS"
"PLCG2","BLNK"
"PLCG2","CRYAB"
"PLCG2","DVL2"
"PLCG2","HCK"
"PLCG2","ITK"
"PLCG2","NDC80"
"PLCG2","NPM1"
"PLCG2","PRKD1"
"PLCG2","SPRY2"
"PLCG2","SPTBN1"
"PLD1","ACTB"
"PLD1","RALA"
"PLD2","ACTB"
"PLD2","ACTN1"
"PLD2","ALDOA"
"PLD2","AMPH"
"PLD2","BIN1"
"PLD2","CSK"
"PLD2","DPYSL2"
"PLD2","GAPDH"
"PLD2","PRKCD"
"PLD2","STXBP1"
"PLEKHA4","SETDB1"
"PLEKHA5","YWHAG"
"PLEKHF2","CCDC85B"
"PLEKHF2","CHIC2"
"PLEKHJ1","ACVR1"
"PLG","CHGA"
"PLG","HMGB1"
"PLG","PLAT"
"PLK1","C6orf136"
"PLK1","CDC25C"
"PLK1","CEP55"
"PLK1","LMO4"
"PLK1","LRP5L"
"PLK1","MCM2"
"PLK1","MCM3"
"PLK1","MCM7"
"PLK1","PKMYT1"
"PLK1","PPID"
"PLK1","PSMA1"
"PLK1","TP53BP2"
"PLK1","TPT1"
"PLK1","VRK3"
"PLK4","CHD3"
"PLK4","SFN"
"PLOD3","EHMT2"
"PLSCR1","ADAMTSL4"
"PLSCR1","ATG12"
"PLSCR1","C10orf10"
"PLSCR1","C10orf62"
"PLSCR1","CPSF3L"
"PLSCR1","CPSF6"
"PLSCR1","CRY1"
"PLSCR1","FAM103A1"
"PLSCR1","ILF3"
"PLSCR1","LASP1"
"PLSCR1","MAPK6"
"PLSCR1","NEU4"
"PLSCR1","OGDH"
"PLSCR1","PGLS"
"PLSCR1","PLSCR4"
"PLSCR1","ZNF638"
"PLXNA1","AKT1"
"PLXNA1","FES"
"PLXNA2","UBAP2L"
"PLXNA3","CSNK2B"
"PLXNA3","MAPK8IP2"
"PLXNB1","ARHGEF11"
"PLXNB1","MET"
"PLXNB1","PLXNA1"
"PLXNB3","BTBD3"
"PLXND1","MACF1"
"PMAIP1","BCL2"
"PMAIP1","BCL2L1"
"PMAIP1","GSK3B"
"PMEPA1","NEDD4"
"PML","ANKRD2"
"PML","CCNT1"
"PML","EP300"
"PML","HDAC1"
"PML","HDAC2"
"PML","HDAC3"
"PML","RB1"
"PML","SIN3A"
"PML","TRIM24"
"PML","TRIM69"
"PNKP","XRCC1"
"PNKP","XRCC4"
"PNMA1","CHMP2B"
"PNMA1","MARK4"
"PNN","CTBP1"
"PNN","PDPK1"
"PNN","PPIG"
"PNN","RNPS1"
"PNN","YWHAG"
"PNO1","FRZB"
"PNRC2","DCP1A"
"PODXL","SLC9A3R2"
"POLA1","CDK2"
"POLA1","RB1"
"POLA1","XRCC5"
"POLA2","ASCC2"
"POLA2","CRELD1"
"POLA2","DCP2"
"POLA2","FRZB"
"POLA2","NHP2L1"
"POLA2","POLA1"
"POLA2","SETDB1"
"POLA2","XPNPEP1"
"POLB","PCNA"
"POLD1","CDK2"
"POLD1","PCNA"
"POLD2","WRN"
"POLDIP2","ASCC2"
"POLDIP2","POLD2"
"POLE","XRCC5"
"POLH","PCNA"
"POLI","DAZAP2"
"POLR1E","TAF1C"
"POLR2A","CTDSP1"
"POLR2A","ERCC6"
"POLR2A","GTF2B"
"POLR2A","POLR2H"
"POLR2A","SAFB"
"POLR2A","SND1"
"POLR2A","SUPT5H"
"POLR2C","POLR2B"
"POLR2C","POLR2H"
"POLR2C","POLR2L"
"POLR2C","TAF15"
"POLR2D","POLR2A"
"POLR2E","POLR2C"
"POLR2E","POLR2L"
"POLR2G","POLR2E"
"POLR2G","TAF15"
"POLR2K","SMYD3"
"POLR2L","CCDC85B"
"POLR2L","EXOSC5"
"POLR2L","POLR2A"
"POLR2L","POLR2B"
"POLR3F","BRF1"
"POLR3F","GTF3C4"
"POMC","MEP1A"
"POP7","HSPB1"
"POR","PLA2G4A"
"PORCN","WNT7B"
"POU2F1","HMGB2"
"POU2F1","HNF1A"
"POU2F1","MNAT1"
"POU2F1","MSX1"
"POU2F1","NCOR2"
"POU2F1","NFYA"
"POU2F1","SP1"
"POU2F1","TBP"
"POU2F1","THRA"
"POU2F1","TLE4"
"POU2F2","HMGB2"
"POU2F2","POU2AF1"
"POU3F2","SOX10"
"POU3F2","SOX11"
"POU3F3","SOX11"
"POU3F4","POU3F1"
"POU5F1","AR"
"POU5F1","ETS2"
"POU5F1","HMGB1"
"POU5F1","HMGB2"
"POU5F1","MNAT1"
"POU5F1","SOX10"
"POU5F1","SOX2"
"POU5F1","SOX8"
"PPA1","HSPB1"
"PPA1","UNC119"
"PPAP2C","UNC119"
"PPARA","CHD9"
"PPARA","RELA"
"PPARD","EP300"
"PPARD","HDAC2"
"PPARD","HDAC3"
"PPARD","NCOR1"
"PPARD","NCOR2"
"PPARD","PEBP1"
"PPARD","RXRA"
"PPARD","RXRB"
"PPARD","SPEN"
"PPARG","CREBBP"
"PPARG","HDAC3"
"PPARG","MED24"
"PPARG","NCOA3"
"PPARG","NCOA4"
"PPARG","NFE2L2"
"PPARG","PPARGC1A"
"PPARG","RXRG"
"PPBP","CMTM6"
"PPBP","PLEKHJ1"
"PPBP","RAB10"
"PPBP","RPS27"
"PPBP","SCFD1"
"PPBP","STRN4"
"PPFIA1","PRKCB"
"PPFIA1","TNNT1"
"PPFIA2","GIT1"
"PPFIA2","PTPRF"
"PPFIA3","GIT1"
"PPFIA3","PPFIBP2"
"PPFIBP1","YWHAG"
"PPFIBP2","DTNB"
"PPFIBP2","TSG101"
"PPHLN1","CDC37"
"PPHLN1","TP53BP2"
"PPID","HSP90AB1"
"PPIG","POLR2A"
"PPL","EVPL"
"PPL","VIM"
"PPM1A","AKT1"
"PPM1A","CACNA1A"
"PPM1A","CTNNB1"
"PPM1A","EEF2"
"PPM1A","PIK3R1"
"PPM1A","PRKCD"
"PPM1B","IKBKG"
"PPM1B","MAP3K7"
