"cause","effect"
"NRD1","HBEGF"
"NRF1","MAFK"
"NRF1","PPARGC1A"
"NRGN","CALM1"
"NRIP1","HDAC1"
"NRIP1","HDAC3"
"NRP1","FGF7"
"NRP1","FGFR1"
"NRP1","KDR"
"NRP1","PLXNA1"
"NRP2","FLT1"
"NRP2","VEGFA"
"NRXN1","CASK"
"NRXN1","MACF1"
"NRXN1","SYTL1"
"NRXN2","CASK"
"NRXN2","DDX24"
"NRXN2","MAPK6"
"NRXN2","NLGN3"
"NSF","FUNDC2"
"NSF","KIAA1377"
"NSF","STX1A"
"NSF","USO1"
"NT5E","ACTB"
"NTRK1","CAV1"
"NTRK1","GRB2"
"NTRK1","IRS1"
"NTRK1","IRS2"
"NTRK1","KIDINS220"
"NTRK1","MAPK3"
"NTRK1","MATK"
"NTRK1","NEDD4L"
"NTRK1","NGFR"
"NTRK1","PIK3R1"
"NTRK1","RASA1"
"NTRK1","SH2B2"
"NTRK1","SHC1"
"NTRK2","DOK5"
"NTRK2","DYNLL1"
"NTRK2","FYN"
"NTRK2","SH2B2"
"NTRK2","SHC1"
"NTRK2","UBB"
"NTRK3","KIDINS220"
"NTRK3","MAPK1"
"NTRK3","MAPK3"
"NTRK3","NGFR"
"NTRK3","NTF3"
"NTRK3","PLCG1"
"NUAK1","CASP6"
"NUAK1","CDC37"
"NUAK1","MARK2"
"NUAK1","PPP2R1B"
"NUAK1","PRKAB1"
"NUAK1","YWHAE"
"NUAK1","YWHAZ"
"NUCB1","PTGS2"
"NUDT18","NADK"
"NUDT18","PAICS"
"NUDT18","PCBD1"
"NUDT21","DBN1"
"NUDT21","EED"
"NUDT21","POLR2C"
"NUDT21","PSMF1"
"NUDT5","MAPK6"
"NUMA1","PIM1"
"NUMA1","RAD21"
"NUMB","ITCH"
"NUMB","MDM2"
"NUMB","NOTCH1"
"NUMBL","ATXN1"
"NUMBL","EPS15"
"NUP153","XPO1"
"NUP54","CCDC85B"
"NUP98","EP300"
"NUP98","IPO5"
"NUP98","KPNB1"
"NUP98","RCC1"
"NUP98","TNPO1"
"NXF1","DHX9"
"NXF1","HNRNPUL1"
"NXF1","MAGOH"
"NXF1","NUP214"
"NXF1","SRRM1"
"NXF1","STRAP"
"NXF1","TNPO1"
"NXF1","U2AF1"
"NXF1","UPF3A"
"OBSCN","CALM1"
"OBSCN","MYH2"
"ODF1","KLC1"
"ODF2L","KIAA1377"
"OFD1","KIAA1377"
"OFD1","LUC7L2"
"OGG1","CHGB"
"OLA1","ASCC2"
"OLIG2","SOX10"
"OLIG2","SOX8"
"ONECUT1","FOXA2"
"OPRD1","GNAI2"
"OPRD1","GNAZ"
"OPRD1","KLHL3"
"OPRD1","PRKCA"
"OPRK1","GABARAPL1"
"OPRK1","OPRD1"
"OPRL1","GNA14"
"OPRL1","RGS19"
"OPRM1","CALM1"
"OPRM1","GNAI1"
"OPRM1","GNAI2"
"OPRM1","OPRD1"
"ORAI2","MED31"
"OSGEP","CRIP2"
"OSGEP","PDE4DIP"
"OSGEP","SF3B3"
"OSGEP","SPRED1"
"OSMR","IL6ST"
"OSTF1","MAPK6"
"OTUB1","CDKN1A"
"OTX1","RBPMS"
"OTX2","FOXA2"
"P2RY12","GNAI2"
"P2RY2","CD47"
"P2RY2","ITGB5"
"P2RY2","SRC"
"P4HB","FEZ1"
"P4HB","PPP3CB"
"PA2G4","HDAC2"
"PA2G4","RB1"
"PAAF1","PSMC1"
"PAAF1","PSMC4"
"PABPC1","AKAP1"
"PABPC1","EIF4B"
"PABPC1","SYNCRIP"
"PABPC4","XRN1"
"PACS1","CSNK2A1"
"PACS1","PKD2"
"PACS1","PPP2CA"
"PACSIN2","WASL"
"PAEP","UBE2E1"
"PAFAH1B1","MAP1B"
"PAFAH1B1","PAFAH1B3"
"PAFAH1B2","ASF1A"
"PAFAH1B3","BRD7"
"PAFAH1B3","COPS6"
"PAFAH1B3","SUMO2"
"PAG1","HTRA2"
"PAG1","LCK"
"PAG1","LYN"
"PAG1","RASA1"
"PAICS","CHD3"
"PAICS","FXR2"
"PAK1","DYNLL1"
"PAK1","HGS"
"PAK1","MAP2K1"
"PAK1","MYLK"
"PAK1","PDPK1"
"PAK2","SH3KBP1"
"PAK4","DLST"
"PAK4","LIMK1"
"PAK7","TUBGCP4"
"PALLD","ACTN1"
"PAPSS1","EEF1A1"
"PARD3","INADL"
"PARD3","PARD6G"
"PARD3","PRKCI"
"PARD6A","CRB3"
"PARD6A","PRKCI"
"PARD6A","TGFBR1"
"PARD6G","PRKCI"
"PARD6G","RAC1"
"PARK2","CASP8"
"PARK2","SNCAIP"
"PARK2","UBE2L6"
"PARP1","APTX"
"PARP1","CENPA"
"PARP1","NCL"
"PARP1","NEDD8"
"PARP1","NFKB1"
"PARP1","PCNA"
"PARP1","POLA1"
"PARP1","RXRA"
"PARP1","TP53"
"PARP1","WRN"
"PARP1","XRCC5"
"PARP1","ZNF423"
"PARVA","UBE3A"
"PARVB","ILK"
"PAWR","WT1"
"PAX2","ID2"
"PAX2","MAPK8"
"PAX2","PAXIP1"
"PAX2","RB1"
"PAX5","EBF1"
"PAX5","RUNX1"
"PAX6","SIX3"
"PAX6","SMARCA4"
"PAX6","SOX3"
"PBK","ARAF"
"PBK","GPS2"
"PBK","RAF1"
"PBLD","TRIP13"
"PBRM1","SMARCA4"
"PBX1","HOXA5"
"PBX1","HOXB8"
"PBX1","HOXD10"
"PBX1","MEIS1"
"PBX1","PKNOX1"
"PBX3","HOXB8"
"PBX3","MEIS1"
"PBXIP1","CCDC85B"
"PBXIP1","TSNAX"
"PCBP1","HDAC9"
"PCBP1","PCBP2"
"PCBP1","TCERG1"
"PCBP1","TSC22D4"
"PCBP1","ZNF384"
"PCBP2","CSDA"
"PCGF2","RNF2"
"PCM1","CCDC53"
"PCM1","CEP72"
"PCM1","HAP1"
"PCNA","CDKN1C"
"PCNA","CDT1"
"PCNA","EP300"
"PCNA","POLL"
"PCNA","SUB1"
"PCSK5","AMH"
"PCSK6","RCN3"
"PCSK7","HNRNPD"
"PCSK7","HSPA5"
"PCSK7","PABPC1"
"PCSK7","SYNCRIP"
"PCYT2","CRIP2"
"PDCD10","CHMP5"
"PDCD2","HCFC1"
"PDCD6IP","CHMP4B"
"PDCD6IP","NDEL1"
"PDCD6IP","PLCG2"
"PDCD6IP","SH3GL1"
"PDCD6IP","SH3GL2"
"PDCD6IP","TRAF1"
"PDCD6IP","TSG101"
"PDCL","PSMC5"
"PDE3B","YWHAB"
"PDE5A","CASP3"
"PDE6D","ARL2"
"PDE6D","CETN3"
"PDE6D","RAB13"
"PDE6D","RAP1A"
"PDE6D","RHEB"
"PDE6D","RHOA"
"PDE6G","FNBP1"
"PDE6G","TRIP10"
"PDGFB","HNRNPC"
"PDGFB","HSPG2"
"PDGFRA","CRK"
"PDGFRA","CRKL"
"PDGFRA","ITGB3"
"PDGFRA","JAK1"
"PDGFRA","PDGFC"
"PDGFRA","PLCG1"
"PDGFRA","SNX4"
"PDGFRB","CBL"
"PDGFRB","COPA"
"PDGFRB","EGFR"
"PDGFRB","EIF2AK2"
"PDGFRB","GRB10"
"PDGFRB","GRB14"
"PDGFRB","ITGB3"
"PDGFRB","JAK2"
"PDGFRB","NCK2"
"PDGFRB","PDGFB"
"PDGFRB","PIK3R1"
"PDGFRB","PIK3R3"
"PDGFRB","PLCG1"
"PDGFRB","PTK2"
"PDGFRB","RAF1"
"PDGFRB","RASA1"
"PDGFRB","SNX4"
"PDGFRB","SRC"
"PDHA1","PDK2"
"PDHB","PFDN1"
"PDHX","EP300"
"PDHX","PDHB"
"PDHX","PDK2"
"PDIA2","GAPDH"
"PDIA4","BCL2L1"
"PDIA4","GADD45G"
"PDIA6","SLC2A4"
"PDK1","PDK2"
"PDLIM1","SUPT4H1"
"PDLIM7","PRKD2"
"PDLIM7","PSMF1"
"PDLIM7","UBE2I"
"PDLIM7","UBQLN4"
"PDPK1","BLMH"
"PDPK1","PFDN5"
"PDPK1","PKN1"
"PDPK1","SBF1"
"PDX1","NEUROD1"
"PDZK1","ABCC2"
"PDZK1","AKAP10"
"PDZK1","CLCN3"
"PDZK1","SLC9A3"
"PEA15","CAMK2G"
"PEA15","HTRA2"
"PEA15","LUC7L2"
"PEA15","MAPK1"
"PEA15","MAPK3"
"PEBP1","MAP3K14"
"PELI2","IRAK4"
"PELP1","EP300"
"PELP1","RB1"
"PER1","CSNK1E"
"PER1","PER2"
"PER2","TIMELESS"
"PEX10","PEX19"
"PEX12","PEX19"
"PEX5","AGXT"
"PEX5","PEX12"
"PEX5","PEX7"
"PEX5","SNUPN"
"PEX7","PHYH"
"PF4","FGF2"
"PF4","SRGN"
"PFDN1","FAM20C"
"PFDN1","IMMT"
"PFDN1","NDC80"
"PFDN1","PRKD2"
"PFDN1","PSME1"
"PFDN1","SKP2"
"PFDN4","ACTB"
"PFKL","ATN1"
"PFKL","COPS6"
"PFKM","NOS1"
"PFKM","PFKL"
"PFKP","DYNLL1"
"PFN1","ACTB"
"PFN1","CRMP1"
"PFN1","DBN1"
"PFN1","PPP2R1A"
"PFN1","TLE1"
"PFN1","VASP"
"PFN1","VCL"
"PFN2","ACTB"
"PFN2","RPS10"
"PGAM5","SETDB1"
"PGR","BATF3"
"PGR","NCOA1"
"PGR","UBE3A"
"PGR","ZBTB17"
"PHACTR1","PPP1CA"
"PHB","HDAC1"
"PHB","NCOR1"
"PHB","RBL2"
"PHB","SIN3A"
"PHB","SMARCA4"
"PHB","TP53"
"PHC1","GMNN"
"PHC1","RNF2"
"PHC1","UBE2I"
"PHC2","PHC1"
"PHF10","SETDB1"
"PHGDH","CHMP2B"
"PHLDA1","RPL14"
"PHPT1","ATXN1"
"PHYH","MAGEA11"
"PHYH","PHYHIP"
"PHYHIP","COPS6"
"PHYHIP","PNPLA2"
"PHYHIP","PPIE"
"PHYHIP","SUPT5H"
"PI4KA","C8orf33"
"PI4KA","MRPL44"
"PI4KA","TNNT1"
"PIAS1","CSRP2"
"PIAS1","PIAS4"
"PIAS2","CHMP4B"
"PIAS2","SNIP1"
"PIAS3","EP300"
"PIAS4","PIAS1"
"PIAS4","SNIP1"
"PIAS4","TCERG1"
"PICK1","ARF1"
"PICK1","BTG2"
"PICK1","EFNB1"
"PICK1","FXN"
"PICK1","LRP2BP"
"PICK1","SACS"
"PICK1","UBQLN4"
"PICK1","USP7"
"PIGR","AP1M1"
"PIGR","CD79A"
"PIK3C3","YWHAG"
"PIK3CA","APLP2"
"PIK3CA","LCK"
"PIK3CA","NRAS"
"PIK3CA","PIK3R1"
"PIK3CA","PIK3R3"
"PIK3CA","RASD2"
"PIK3CA","SH3KBP1"
"PIK3CA","TICAM1"
"PIK3CB","HSPA8"
"PIK3CB","PIK3R3"
"PIK3CB","PSME1"
"PIK3CB","YWHAZ"
"PIK3CD","HRAS"
"PIK3CD","PIK3R2"
"PIK3CD","RALY"
"PIK3CG","DNAJA3"
"PIK3CG","NOTCH1"
"PIK3CG","PIK3R5"
"PIK3R1","ANK3"
"PIK3R1","CD22"
"PIK3R1","CD5"
"PIK3R1","CD7"
"PIK3R1","CRKL"
"PIK3R1","CTLA4"
"PIK3R1","FASLG"
"PIK3R1","FES"
"PIK3R1","GRB2"
"PIK3R1","HGS"
"PIK3R1","INPP4A"
"PIK3R1","INSR"
"PIK3R1","IRS1"
"PIK3R1","IRS2"
"PIK3R1","LCK"
"PIK3R1","MAPK8"
"PIK3R1","PFN1"
"PIK3R1","PIK3AP1"
"PIK3R1","PIK3CB"
"PIK3R1","PPM1A"
"PIK3R1","PTK2"
"PIK3R1","SOCS6"
"PIK3R1","SOCS7"
"PIK3R1","SRC"
"PIK3R1","TGFBR2"
"PIK3R1","VAV3"
"PIK3R1","WAS"
"PIK3R1","WASF3"
"PIK3R1","WBP11"
"PIK3R2","HCK"
"PIK3R2","HOOK2"
"PIK3R2","PIK3CB"
"PIK3R2","S100A10"
"PIK3R2","SH3GL1"
"PIK3R2","TGFBR1"
"PIK3R2","YWHAB"
"PIK3R3","FBN3"
"PIK3R3","KIAA1377"
"PIK3R3","LUC7L2"
"PIK3R3","QARS"
"PIK3R3","RB1"
"PIK3R3","TRMT2A"
"PIK3R3","VBP1"
"PIK3R5","CAND1"
"PIM1","CDKN1A"
"PIM1","SND1"
"PIN1","CASP6"
"PIN1","CCDC90B"
"PIN1","CSNK2A2"
"PIN1","HNRNPC"
"PIP4K2A","GIT1"
"PIP4K2A","PCM1"
"PIP4K2C","EMILIN1"
"PIP5K1A","ARF1"
"PIP5K1A","PLD1"
"PIP5K1B","CLIC4"
"PIP5K1C","GIT1"
"PITPNA","CSNK2B"
"PJA1","ASCC2"
"PJA1","MDM2"
"PJA2","UBE2D2"
"PKD1","ACTN1"
"PKD1","CTNNB1"
"PKD1","JUP"
"PKD1","PKD2"
"PKD1","SIAH1"
"PKMYT1","BCL2"
"PKN1","CCDC85B"
"PKN1","CCNT2"
"PKN1","ZFAND6"
"PKN2","CCDC136"
"PKN2","EEF1A1"
"PKN2","MAP3K2"
"PKN2","PTPN13"
"PKP4","GABARAP"
"PKP4","OSGEP"
"PLA2G1B","BGN"
"PLA2G4A","MKNK1"
"PLA2G4A","NACA"
"PLA2G4A","PRC1"
"PLA2G4A","PRDX6"
"PLA2G4A","RPS6KA5"
"PLA2G4A","VIM"
"PLA2R1","PLA2G10"
"PLA2R1","PLA2G2A"
"PLAA","HDAC6"
"PLAT","HMGB1"
"PLAU","CTSB"
"PLAUR","HCK"
"PLAUR","JAK1"
"PLCB1","MAPK1"
"PLCB1","PARD6A"
"PLCB2","KPNB1"
"PLCB2","LMNB1"
"PLCB2","TRPM7"
"PLCB3","ZYX"
"PLCD1","GAP43"
"PLCD4","TRIM39"
"PLCG1","ABL1"
"PLCG1","BAG3"
"PLCG1","CBL"
"PLCG1","EEF1A1"
"PLCG1","ERBB2"
"PLCG1","FGFR1"
"PLCG1","FYN"
"PLCG1","GAB1"
"PLCG1","GIT1"
"PLCG1","GNB2L1"
"PLCG1","GRIN2A"
"PLCG1","LAT2"
"PLCG1","LYN"
"PLCG1","MST1R"
"PLCG1","PAK1"
"PLCG1","PICALM"
"PLCG1","PITPNA"
"PLCG1","PLD2"
"PLCG1","PRKD1"
"PLCG1","RHOA"
"PLCG1","SOS1"
"PLCG1","SRC"
"PLCG1","SYN1"
"PLCG1","TRPM7"
"PLCG2","BLNK"
"PLCG2","DVL2"
"PLCG2","ITK"
"PLCG2","LAT2"
"PLCG2","NBR1"
"PLCG2","NDC80"
"PLCG2","PRKD1"
"PLCG2","REPS1"
"PLCG2","SPRY2"
"PLCG2","SPTBN1"
"PLD1","RALA"
"PLD2","ACTB"
"PLD2","ALDOA"
"PLD2","AMPH"
"PLD2","DPYSL2"
"PLD2","EGFR"
"PLD2","GAPDH"
"PLD2","PRKCA"
"PLD2","PRKCD"
"PLD2","STXBP1"
"PLEKHF1","TNNT1"
"PLEKHF2","CCDC85B"
"PLEKHF2","CHIC2"
"PLG","CHGA"
"PLG","CLEC3B"
"PLG","HMGB1"
"PLG","S100A10"
"PLG","SPARC"
"PLK1","BRCA2"
"PLK1","CDC25C"
"PLK1","CEP55"
"PLK1","CPSF3L"
"PLK1","LMO4"
"PLK1","LRP5L"
"PLK1","MCM2"
"PLK1","MCM3"
"PLK1","MCM7"
"PLK1","PKMYT1"
"PLK1","PPID"
"PLK1","PSMA1"
"PLK1","PSMA3"
"PLK1","PSMA4"
"PLK1","PSMB6"
"PLK1","PSMB7"
"PLK1","RECQL5"
"PLK1","TP53BP2"
"PLK1","VRK3"
"PLK2","MPP3"
"PLK4","SFN"
"PLOD3","CCDC85B"
"PLP2","IKBKAP"
"PLSCR1","ADAMTSL4"
"PLSCR1","ATG12"
"PLSCR1","ATN1"
"PLSCR1","CPSF3L"
"PLSCR1","DAZAP2"
"PLSCR1","EFEMP2"
"PLSCR1","EWSR1"
"PLSCR1","LASP1"
"PLSCR1","MAPK6"
"PLSCR1","NPDC1"
"PLSCR1","OGDH"
"PLSCR1","PLSCR4"
"PLSCR1","SF1"
"PLSCR1","SLC35A2"
"PLSCR1","SPG7"
"PLSCR4","TRIP13"
"PLXNA1","AKT1"
"PLXNA2","UBAP2L"
"PLXNB1","ARHGEF12"
"PLXNB1","MET"
"PLXNB1","PLXNA1"
"PLXNB1","RAC1"
"PLXNB1","SEMA4D"
"PLXNB3","ARHGEF11"
"PLXNB3","MAGI2"
"PMAIP1","BCL2L1"
"PML","ANKRD2"
"PML","CCNT1"
"PML","EP300"
"PML","HDAC1"
"PML","HDAC2"
"PML","SIN3A"
"PML","TRIM24"
"PMPCA","SKIV2L"
"PNKP","XRCC4"
"PNMA1","MARK4"
"PNMA1","PRKCI"
"PNMA1","TNNT1"
"PNN","CTBP1"
"PNN","PPIG"
"PNN","RNPS1"
"PNN","YWHAG"
"PNO1","CSNK1E"
"PODXL","SLC9A3R2"
"POGZ","SRF"
"POLA1","CDK2"
"POLA1","RB1"
"POLA1","XRCC5"
"POLA2","ASCC2"
"POLA2","HDAC6"
"POLA2","NHP2L1"
"POLA2","POLA1"
"POLA2","SETDB1"
"POLA2","XPNPEP1"
"POLB","APEX1"
"POLB","PCNA"
"POLB","TLE1"
"POLD1","CDK2"
"POLD1","PCNA"
"POLD2","CDKN1A"
"POLDIP2","ASCC2"
"POLDIP2","PDPK1"
"POLDIP2","POLD2"
"POLDIP2","SELENBP1"
"POLH","PCNA"
"POLI","DAZAP2"
"POLR1E","TAF1C"
"POLR2A","CTDSP1"
"POLR2A","ERCC6"
"POLR2A","GTF2B"
"POLR2A","MED21"
"POLR2A","PCIF1"
"POLR2A","POLR2H"
"POLR2A","SAFB"
"POLR2A","SUPT5H"
"POLR2A","TCEA1"
"POLR2A","TRAM2"
"POLR2C","POLR2B"
"POLR2D","POLR2A"
"POLR2D","POLR2B"
"POLR2D","POLR2H"
"POLR2E","POLR2A"
"POLR2E","POLR2C"
"POLR2G","POLR2A"
"POLR2G","POLR2C"
"POLR2K","SMYD3"
"POLR2L","CCDC85B"
"POLR3F","BDP1"
"POMC","FGF10"
"POMC","MEP1A"
"POMC","VTN"
"POU2F1","HNF1A"
"POU2F1","NCOR2"
"POU2F1","RXRA"
"POU2F1","SNAPC4"
"POU2F1","TBP"
"POU2F1","THRA"
"POU2F2","POU2AF1"
"POU3F2","SOX10"
"POU3F2","SOX11"
"POU3F3","SOX11"
"POU5F1","FOXD3"
"POU5F1","HMGB2"
"POU5F1","MNAT1"
"POU5F1","SOX10"
"POU5F1","SOX8"
"PPA1","WIPI1"
"PPARA","EP300"
"PPARA","NCOA1"
"PPARA","NCOR2"
"PPARA","PPARGC1A"
"PPARA","RELA"
"PPARA","RXRA"
"PPARD","EP300"
"PPARD","HDAC1"
"PPARD","HDAC2"
"PPARD","HDAC3"
"PPARD","NCOA1"
"PPARD","NCOR2"
"PPARD","NRIP1"
"PPARD","PEBP1"
"PPARD","RXRA"
"PPARD","RXRB"
"PPARD","RXRG"
"PPARD","SPEN"
"PPARG","MED1"
"PPARG","MED24"
"PPARG","NCOA1"
"PPARG","NCOA4"
"PPARG","NCOA6"
"PPARG","NCOR1"
"PPARG","RXRB"
"PPARGC1A","HCFC1"
"PPBP","CMTM6"
"PPBP","COPS7A"
"PPBP","STRN4"
"PPFIA1","AGTPBP1"
"PPFIA1","MBIP"
"PPFIA1","PRKCB"
"PPFIA1","TNNT1"
"PPFIA2","GIT1"
"PPFIA2","PPFIBP2"
"PPFIA3","PPFIBP1"
"PPFIA3","PTPRS"
"PPFIBP1","PPFIA2"
"PPFIBP2","DTNB"
"PPFIBP2","TSG101"
"PPHLN1","CDC37"
"PPIB","UBQLN4"
"PPID","HAP1"
"PPIG","POLR2A"
"PPL","EVPL"
"PPL","PPHLN1"
"PPM1A","AKT1"
"PPM1A","CTNNB1"
"PPM1A","PIK3R1"
"PPM1B","CDK2"
"PPM1B","MAP3K7"
"PPP1CA","AKAP9"
"PPP1CA","H2AFX"
"PPP1CA","PPP1R15A"
"PPP1CA","TP53BP2"
"PPP1CB","PPP1R12C"
"PPP1CC","HCFC1"
"PPP1CC","TP53BP2"
"PPP1R10","PPP1CA"
"PPP1R16A","FAM101B"
"PPP1R16A","LY6H"
"PPP1R16A","PUF60"
"PPP1R16A","TRIP6"
"PPP1R16A","TXNRD1"
"PPP1R1B","CDK5"
"PPP1R1B","CSNK2A1"
"PPP1R1B","CSNK2A2"
"PPP1R2","CSNK2A2"
"PPP1R8","HDAC2"
"PPP1R8","PPP1CC"
"PPP2CA","APC"
"PPP2CA","EIF4EBP1"
"PPP2CA","ETF1"
"PPP2CA","IGBP1"
"PPP2CA","MAPK1"
"PPP2CA","MAPK3"
"PPP2CA","MRPS26"
"PPP2CA","PPP1CA"
"PPP2CA","PPP2R5C"
"PPP2CA","PPP2R5E"
"PPP2CA","SET"
"PPP2R1A","DNAJC7"
"PPP2R1A","PKN1"
"PPP2R1A","UPP1"
"PPP2R1A","ZFYVE9"
"PPP2R1B","AKAP9"
"PPP2R1B","SET"
"PPP2R3A","HMGB1"
"PPP2R5A","APC"
"PPP2R5A","CSNK1A1"
"PPP2R5A","NEK1"
"PPP2R5A","PPP2R1A"
"PPP2R5C","EP300"
"PPP2R5C","PLCB3"
"PPP2R5C","PPP2R1B"
"PPP3CA","C16orf74"
"PPP3CA","PRKCZ"
"PPP3CA","SOD1"
"PPP3CC","CABIN1"
"PPP4C","HDAC3"
"PPP4C","IGBP1"
"PPP5C","CDC16"
"PPP5C","CPNE2"
"PPP5C","CSE1L"
"PPP5C","PPP2R1A"
"PPP5C","PPP2R3A"
"PQBP1","RCVRN"
"PRAM1","TRIM27"
"PRC1","CDK2"
"PRDM1","TLE1"
"PRDX3","MAGEA11"
"PRDX3","MAP3K13"
"PRDX3","RPS6KC1"
"PRDX4","HDAC6"
"PRELP","HSPG2"
"PREP","AGT"
"PRG2","PAPPA"
"PRKAA2","ACACA"
"PRKAA2","EEF2K"
"PRKAA2","TRIP6"
"PRKAB1","MAPK6"
"PRKACA","ACLY"
"PRKACA","ATP2B1"
"PRKACA","AURKA"
"PRKACA","BCL2"
"PRKACA","CAD"
"PRKACA","CIITA"
"PRKACA","CSK"
"PRKACA","GMFB"
"PRKACA","GNMT"
"PRKACA","GSK3A"
"PRKACA","LCP1"
"PRKACA","MAP3K3"
"PRKACA","NIN"
"PRKACA","NOLC1"
"PRKACA","PDE3B"
"PRKACA","RAF1"
"PRKACA","RAP1A"
"PRKACA","RAP1GAP"
"PRKACA","RYR1"
"PRKACA","SPTBN1"
"PRKACA","STK11"
"PRKACA","STMN1"
"PRKACA","VIM"
"PRKACA","YWHAZ"
"PRKAR1A","CCNE1"
"PRKAR1A","CDK4"
"PRKAR2A","AKAP8"
"PRKAR2A","CBFA2T3"
"PRKAR2A","MYCBPAP"
"PRKAR2B","LMO2"
"PRKCA","AFAP1"
"PRKCA","APLP2"
"PRKCA","ARHGEF1"
"PRKCA","CD5"
"PRKCA","CHAT"
"PRKCA","DGKD"
"PRKCA","DGKZ"
"PRKCA","EEF1D"
"PRKCA","FLNA"
"PRKCA","FSCN1"
"PRKCA","GFAP"
"PRKCA","GJA1"
"PRKCA","GJB1"
"PRKCA","GMFB"
"PRKCA","GNB2L1"
"PRKCA","GRIN2A"
"PRKCA","HABP4"
"PRKCA","HMGN1"
"PRKCA","ITPKA"
"PRKCA","ITPKB"
"PRKCA","MYLK"
"PRKCA","NRGN"
"PRKCA","OGG1"
"PRKCA","PA2G4"
"PRKCA","PFKFB2"
"PRKCA","PICK1"
"PRKCA","PLD1"
"PRKCA","PRKG1"
"PRKCA","RAF1"
"PRKCA","RHOA"
"PRKCA","RRAD"
"PRKCA","SNAP23"
"PRKCA","STXBP1"
"PRKCA","TERT"
"PRKCA","TRPV6"
"PRKCA","YWHAZ"
"PRKCB","ANXA7"
"PRKCB","CARD11"
"PRKCB","CHUK"
"PRKCB","DVL2"
"PRKCB","GJA1"
"PRKCB","GNB2L1"
"PRKCB","GRIN2D"
"PRKCB","HABP4"
"PRKCB","PA2G4"
"PRKCB","PDLIM5"
"PRKCB","PPFIA1"
"PRKCB","RB1"
"PRKCD","ACTA2"
"PRKCD","ACTB"
"PRKCD","ADD1"
"PRKCD","CYTH1"
"PRKCD","EEF1A1"
"PRKCD","EIF2S1"
"PRKCD","EP300"
"PRKCD","IRS1"
"PRKCD","MAPK1"
"PRKCD","NCF4"
"PRKCD","PLSCR1"
"PRKCD","PPP2R5C"
"PRKCD","RAF1"
"PRKCD","SRC"
"PRKCD","TIAM1"
"PRKCE","AKAP9"
"PRKCE","GJA1"
"PRKCE","GNB2L1"
"PRKCE","GRIN2D"
"PRKCE","KRT18"
"PRKCE","MAPK3"
"PRKCE","PDLIM5"
"PRKCE","PIK3CB"
"PRKCE","PPP1R14A"
"PRKCE","PRKD1"
"PRKCE","RAF1"
"PRKCG","CD5"
"PRKCG","EIF4E"
"PRKCG","GJA3"
"PRKCG","GRIN2D"
"PRKCG","GSK3A"
"PRKCG","PA2G4"
"PRKCG","PPP1R14A"
"PRKCG","TIAM1"
"PRKCG","YWHAE"
"PRKCH","CDK2"
"PRKCH","SRC"
"PRKCI","ADAP1"
"PRKCI","PARD3"
"PRKCI","RAB2A"
"PRKCI","SQSTM1"
"PRKCI","TTR"
"PRKCI","YWHAH"
"PRKCQ","AKT1"
"PRKCQ","IKBKG"
"PRKCQ","IRS1"
"PRKCQ","LYN"
"PRKCQ","VAV1"
"PRKCZ","ADAP1"
"PRKCZ","AGRN"
"PRKCZ","CASP6"
"PRKCZ","CASP7"
"PRKCZ","CASP9"
"PRKCZ","GSK3A"
"PRKCZ","MAP2K1"
"PRKCZ","MAPK1"
"PRKCZ","PPP1R14A"
"PRKCZ","SQSTM1"
"PRKCZ","UTP14A"
"PRKCZ","WWC1"
"PRKD1","C1QBP"
"PRKD1","HDAC7"
"PRKD1","KIDINS220"
"PRKD1","MAPK9"
"PRKD1","PPP1R14A"
"PRKD1","YWHAQ"
"PRKD2","HDAC7"
"PRKD2","MYLK"
"PRKD3","GSK3A"
"PRKD3","KPNB1"
"PRKDC","WRN"
"PRKDC","XRCC5"
"PRKG1","CRIP2"
"PRKG1","GABRR1"
"PRKG1","HSPA9"
"PRKG1","LASP1"
"PRKG1","PDE5A"
"PRKG1","PLCB3"
"PRKG1","PPP1R12A"
"PRKG1","RYR1"
"PRKG1","VASP"
"PRKRA","RB1"
"PRLR","CISH"
"PRLR","GH1"
"PRLR","JAK2"
"PRLR","SOCS2"
"PRLR","TEC"
"PRLR","VAV2"
"PRLR","YWHAZ"
"PRMT1","BTG2"
"PRMT1","CDC37"
"PRMT1","COIL"
"PRMT1","HNRNPU"
"PRMT1","SUPT5H"
"PRMT1","YWHAG"
"PRMT2","HNRNPUL1"
"PRMT5","CLNS1A"
"PRMT5","CTDP1"
"PRMT5","OLA1"
"PRMT5","SNRPB"
"PRMT5","SNRPD1"
"PRMT5","TYK2"
"PRMT5","WDR77"
"PRMT5","YWHAQ"
"PRNP","CSNK2A2"
"PRNP","HSPD1"
"PRNP","P4HB"
"PROC","F5"
"PROC","TK1"
"PROCR","EPB49"
"PROCR","PROC"
"PROS1","F10"
"PROS1","F5"
"PROX1","ESRRG"
"PROX1","RORA"
"PRPF3","DPY30"
"PRPF3","GTPBP3"
"PRPF3","SART3"
"PRPF4B","PNN"
"PRPF4B","POLR3F"
"PRPH","MYO5A"
"PRPS1","GORASP2"
"PRR13","KLHL12"
"PRR14","CBX5"
"PRSS23","HSPA4"
"PRSS23","ODF2L"
"PRTFDC1","DTNB"
"PRTN3","ELN"
"PRUNE2","RCN3"
"PSAP","COPS6"
"PSAP","SH3GL1"
"PSEN1","CASP6"
"PSEN1","CIB1"
