"cause","effect"
"NGFR","PTPN13"
"NGFR","RIPK2"
"NGFR","SHC1"
"NGFR","TRADD"
"NGFR","TRAF2"
"NGFR","TRAF4"
"NGFR","TTR"
"NGFRAP1","NGFR"
"NGFRAP1","TRAF2"
"NGFRAP1","TRAF4"
"NGFRAP1","TRAF5"
"NGFRAP1","TRAF6"
"NGFRAP1","VTA1"
"NHLH1","LMO1"
"NID1","LAMC1"
"NID1","LGALS3BP"
"NIF3L1","CCDC85B"
"NIF3L1","COPS2"
"NIF3L1","KRT15"
"NIF3L1","MAPRE2"
"NIF3L1","PCBD1"
"NIF3L1","TRIM21"
"NIN","C14orf166"
"NIN","PIAS1"
"NIPBL","DBN1"
"NIPSNAP1","DBI"
"NIPSNAP3A","HAP1"
"NISCH","IRS4"
"NIT1","ZFYVE9"
"NKIRAS1","ACVR1"
"NLGN2","DLG4"
"NLGN2","INADL"
"NLGN3","DLG3"
"NLRC4","PYCARD"
"NME1","APEX1"
"NME1","GORASP2"
"NME1","POLR1C"
"NME1","SET"
"NME1","WDYHV1"
"NMI","SNAPC5"
"NOC4L","SSSCA1"
"NOC4L","TSC22D4"
"NOL3","CSNK2A1"
"NOL3","NIF3L1"
"NOL3","TFPT"
"NOL3","VASP"
"NOLC1","GTF2B"
"NOLC1","POLR1A"
"NOLC1","USP4"
"NOLC1","YWHAG"
"NONO","MAD1L1"
"NONO","PLEKHF2"
"NONO","POLR2A"
"NONO","ZNRD1"
"NOS1","CTBP1"
"NOS1","RASD1"
"NOS1","SNTA1"
"NOS1AP","SYN1"
"NOS1AP","SYN2"
"NOS3","HSP90AA1"
"NOS3","PPP2R5A"
"NOTCH1","BLOC1S1"
"NOTCH1","EP300"
"NOTCH1","KAT2A"
"NOTCH1","MAML1"
"NOTCH1","MAML2"
"NOTCH1","SNW1"
"NOTCH1","XRCC6"
"NOTCH3","CSNK2B"
"NOTCH3","DLL1"
"NOTCH3","JAG1"
"NOTCH3","JAG2"
"NOTCH3","MAML1"
"NOTCH3","PSEN1"
"NOTCH3","SNW1"
"NOTCH4","DLL4"
"NOTCH4","MAML1"
"NOTCH4","PSEN1"
"NOTCH4","PSEN2"
"NOV","NOTCH1"
"NOV","S100A4"
"NPAS2","CREBBP"
"NPAS2","EP300"
"NPDC1","CCND1"
"NPDC1","CCND3"
"NPHS1","FYN"
"NPM1","CDK2"
"NPM1","GADD45A"
"NPM1","NCL"
"NPM1","PLK1"
"NPM1","RPGR"
"NPM1","TCERG1"
"NPM1","XPO1"
"NPPA","G6PD"
"NPPA","UBQLN4"
"NPPB","EWSR1"
"NPR1","PRKG1"
"NPY","NPY2R"
"NPY1R","LSM7"
"NR1D1","NCOR2"
"NR1H2","FOXO3"
"NR1H2","ING3"
"NR1H2","NCOR2"
"NR1H2","RXRB"
"NR1H2","TMEM161A"
"NR1H2","UBE2I"
"NR1H2","VDR"
"NR1H3","PSMC5"
"NR2C1","HDAC4"
"NR2C2","HNF4A"
"NR2C2","RXRB"
"NR2E3","NR1D1"
"NR2E3","RXRB"
"NR2F1","COPS2"
"NR2F1","ISL1"
"NR2F1","NCOA1"
"NR2F1","THRA"
"NR2F2","HDAC1"
"NR2F2","TRIM24"
"NR2F6","NCOA1"
"NR2F6","NR3C1"
"NR3C1","AR"
"NR3C1","CHD9"
"NR3C1","CREB1"
"NR3C1","JUN"
"NR3C1","NR2F2"
"NR3C1","NR3C2"
"NR3C1","NRIP1"
"NR3C1","PSMC3IP"
"NR3C1","RELA"
"NR3C1","SFN"
"NR3C1","SMARCA2"
"NR3C1","SMARCA4"
"NR3C1","SMARCB1"
"NR3C1","SMARCD1"
"NR3C1","SMARCE1"
"NR3C1","SUMO1"
"NR3C1","TBP"
"NR3C1","TRIM24"
"NR3C2","PSMC5"
"NR4A1","GLOD4"
"NR4A1","NCOA1"
"NR4A1","PML"
"NR4A1","RPL7"
"NR4A1","RPS6KA6"
"NR4A1","TCF4"
"NR4A1","ZNF331"
"NR5A1","GTF2B"
"NR5A1","PITX1"
"NR5A1","SOX2"
"NR5A1","SOX8"
"NR5A1","ZNF653"
"NR5A2","PROX1"
"NRAS","RACGAP1"
"NRAS","RASGRP2"
"NRAS","RGL2"
"NRBP1","CDKN1A"
"NRCAM","CNTN2"
"NRCAM","PTPRB"
"NRD1","HBEGF"
"NRF1","MAFK"
"NRF1","PPARGC1A"
"NRIP1","HDAC1"
"NRIP1","HDAC3"
"NRP1","FGF1"
"NRP1","FLT1"
"NRP1","KDR"
"NRP1","PLXNA1"
"NRP1","VEGFA"
"NRP1","VEGFB"
"NRP2","FLT1"
"NRP2","NRP1"
"NRP2","VEGFA"
"NRXN1","MACF1"
"NRXN1","SYTL1"
"NRXN2","CASK"
"NRXN2","DDX24"
"NRXN2","MAPK6"
"NRXN2","NLGN3"
"NSF","FUNDC2"
"NSF","STX1A"
"NSF","STX8"
"NSF","USO1"
"NSMAF","GNB2L1"
"NSMAF","TNFRSF1A"
"NT5E","ACTB"
"NTF3","BDNF"
"NTRK1","CAV1"
"NTRK1","GRB2"
"NTRK1","IRS2"
"NTRK1","KIDINS220"
"NTRK1","MAPK3"
"NTRK1","MATK"
"NTRK1","NGFR"
"NTRK1","PIK3R1"
"NTRK1","RASA1"
"NTRK1","SH2B2"
"NTRK1","SHC1"
"NTRK2","DOK5"
"NTRK2","PTPN1"
"NTRK2","SH2B2"
"NTRK2","UBB"
"NTRK3","MAPK1"
"NTRK3","NTF3"
"NTS","MEP1A"
"NUAK1","CDC37"
"NUAK1","MARK1"
"NUAK1","PPP2CA"
"NUAK1","PRKAB1"
"NUCB1","PTGS2"
"NUDT18","NADK"
"NUDT18","PAICS"
"NUDT18","PCBD1"
"NUDT18","RAB3IL1"
"NUDT21","DBN1"
"NUDT21","JMJD1C"
"NUDT21","NIF3L1"
"NUDT21","POLR2C"
"NUDT21","RPLP1"
"NUDT21","SHFM1"
"NUDT21","SNRNP70"
"NUDT5","MAPK6"
"NUMA1","PIM1"
"NUMB","ITCH"
"NUMB","NOTCH1"
"NUMBL","ATXN1"
"NUMBL","EPS15"
"NUP153","XPO1"
"NUP210","EXOSC5"
"NUP50","KPNA2"
"NUP54","CCDC85B"
"NUP85","EEF1G"
"NUP85","VIM"
"NUP98","EP300"
"NXF1","DHX9"
"NXF1","HNRNPUL1"
"NXF1","MAP1B"
"NXF1","NUP214"
"NXF1","SRRM1"
"NXF1","STRAP"
"NXF1","TNPO1"
"NXF1","U2AF1"
"NXF1","UPF3A"
"OBSCN","CALM1"
"OCRL","GOLGA5"
"ODF2L","KIAA1377"
"OFD1","LUC7L2"
"OGDH","DLST"
"OLFML3","SETDB1"
"OLIG2","SOX10"
"OLIG2","SOX8"
"ONECUT1","FOXA2"
"OPRD1","ADRB2"
"OPRD1","GNAI2"
"OPRD1","GNAZ"
"OPRD1","KLHL3"
"OPRD1","PRKCA"
"OPRD1","PRKCD"
"OPRK1","GABARAPL1"
"OPRK1","OPRD1"
"OPRL1","RGS19"
"OPRM1","GNAI1"
"OPRM1","GNAI2"
"OPRM1","OPRD1"
"OSGEP","CRIP2"
"OSGEP","HPS6"
"OSGEP","LENG1"
"OSGEP","PDE4DIP"
"OSGEP","SF3B3"
"OSGEP","SPRED1"
"OSM","COL4A2"
"OSMR","IL6ST"
"OSTF1","MAPK6"
"OTX1","RBPMS"
"OXT","TXNDC17"
"OXTR","OXT"
"P2RY12","GNAI2"
"P2RY2","ITGAV"
"P2RY2","ITGB3"
"P2RY2","ITGB5"
"P2RY2","KDR"
"P2RY2","SRC"
"P4HB","PTN"
"P4HB","UBQLN1"
"PA2G4","EXOSC5"
"PA2G4","HDAC2"
"PA2G4","RB1"
"PAAF1","PSMC1"
"PAAF1","PSMC4"
"PABPC1","EIF4B"
"PABPC1","EIF4G3"
"PABPC4","XRN1"
"PACS1","CSNK2A1"
"PACS1","PPP2CA"
"PAEP","EEF1A1"
"PAEP","UBE2E1"
"PAFAH1B1","CSNK2A1"
"PAFAH1B1","DCTN1"
"PAFAH1B1","NDEL1"
"PAFAH1B1","PAFAH1B2"
"PAFAH1B1","PAFAH1B3"
"PAFAH1B2","ASF1A"
"PAFAH1B2","PAFAH1B3"
"PAFAH1B3","BRD7"
"PAFAH1B3","CCDC90B"
"PAFAH1B3","COPS6"
"PAFAH1B3","IGSF21"
"PAFAH1B3","MED31"
"PAG1","ABL1"
"PAG1","FYN"
"PAICS","CHD3"
"PAICS","FXR2"
"PAK1","ABI3"
"PAK1","ACVR1"
"PAK1","CDK5R1"
"PAK1","CSNK2A2"
"PAK1","MAP2K1"
"PAK1","MYLK"
"PAK1","PDPK1"
"PAK1","PPM1F"
"PAK1","YWHAG"
"PAK2","ABI3"
"PAK2","MAPK1"
"PAK2","VIM"
"PAK3","GIT1"
"PAK4","DLST"
"PAK4","LIMK1"
"PAK4","YWHAG"
"PAK4","YWHAZ"
"PAK7","TUBGCP4"
"PALLD","ACTN1"
"PAN2","DYNLL1"
"PAPPA2","ATF7IP"
"PAPSS1","EEF1A1"
"PAPSS1","UNC119"
"PARD3","INADL"
"PARD3","LIMK2"
"PARD3","PNMA1"
"PARD3","PRKCI"
"PARD3","YWHAH"
"PARD6A","CRB3"
"PARD6A","MARK4"
"PARD6G","PRKCZ"
"PARP1","APTX"
"PARP1","CDKN1A"
"PARP1","CENPA"
"PARP1","MED6"
"PARP1","MYBL2"
"PARP1","NCL"
"PARP1","NFKB1"
"PARP1","POLA1"
"PARP1","PRKDC"
"PARP1","RARA"
"PARP1","RELA"
"PARP1","TP53"
"PARP1","WRN"
"PARP1","XRCC5"
"PARP1","ZNF423"
"PARVA","UBE3A"
"PARVB","ILK"
"PARVG","ILK"
"PAX2","ID2"
"PAX2","MAPK8"
"PAX2","RB1"
"PAX3","MEOX1"
"PAX3","SOX8"
"PAX5","EBF1"
"PAX5","TBP"
"PAX6","SIX3"
"PBK","ARAF"
"PBK","GPS2"
"PBK","KIAA1377"
"PBK","RAF1"
"PBRM1","SMARCA4"
"PBX1","HOXA5"
"PBX1","HOXB8"
"PBX1","HOXD10"
"PBX1","MEIS1"
"PBX1","PBX2"
"PBX1","PKNOX1"
"PBX2","PBX1"
"PBX3","MEIS1"
"PBXIP1","TSNAX"
"PCBP1","HDAC9"
"PCBP1","PCBP2"
"PCBP1","QKI"
"PCBP1","TCERG1"
"PCBP1","TSC22D4"
"PCBP1","ZNF384"
"PCBP2","CSDA"
"PCDH8","BTRC"
"PCGF2","RNF2"
"PCM1","CEP72"
"PCM1","EXOC8"
"PCM1","HAP1"
"PCNA","CDKN1C"
"PCNA","CDT1"
"PCNA","POLL"
"PCNA","SUB1"
"PCSK5","ATN1"
"PCSK6","RCN3"
"PCSK7","HNRNPD"
"PCYT1A","ACTB"
"PDCD10","CHMP5"
"PDCD2","HCFC1"
"PDCD5","UBE2D3"
"PDCD6IP","AKAP8"
"PDCD6IP","CAMK2A"
"PDCD6IP","CHMP4B"
"PDCD6IP","MAPK6"
"PDCD6IP","NDEL1"
"PDCD6IP","RAD50"
"PDCD6IP","RNF11"
"PDCD6IP","SH3GL2"
"PDCD6IP","VPS28"
"PDE3B","YWHAB"
"PDE4D","PDE4DIP"
"PDE5A","CASP3"
"PDE6D","ARL15"
"PDE6D","ARL2"
"PDE6D","ARL3"
"PDE6D","CETN3"
"PDE6D","HRAS"
"PDE6D","RAB8A"
"PDE6D","RAP1A"
"PDE6D","RHEB"
"PDE6D","RHOA"
"PDGFB","HRAS"
"PDGFC","SUMO1"
"PDGFRA","ITGB3"
"PDGFRA","JAK1"
"PDGFRA","PDGFC"
"PDGFRA","PDGFRB"
"PDGFRA","PLCG1"
"PDGFRA","SLC9A3R1"
"PDGFRA","SNX2"
"PDGFRA","SNX4"
"PDGFRB","CBL"
"PDGFRB","COPA"
"PDGFRB","COPB1"
"PDGFRB","EIF2AK2"
"PDGFRB","FYN"
"PDGFRB","GAB1"
"PDGFRB","GRB10"
"PDGFRB","GRB2"
"PDGFRB","GRB7"
"PDGFRB","ITGB3"
"PDGFRB","NCK2"
"PDGFRB","PIK3R3"
"PDGFRB","PLCG1"
"PDGFRB","PTK2"
"PDGFRB","RASA1"
"PDGFRB","SH3KBP1"
"PDGFRB","SNX4"
"PDHA1","PDK2"
"PDHB","PFDN1"
"PDHX","EP300"
"PDIA4","BCL2L1"
"PDIA4","GADD45G"
"PDIA6","SLC2A4"
"PDK1","PDK2"
"PDLIM4","RBPMS"
"PDLIM7","PRKD2"
"PDLIM7","PSMF1"
"PDLIM7","TPM2"
"PDLIM7","UBE2I"
"PDPK1","BLMH"
"PDPK1","LUC7L2"
"PDPK1","PFDN5"
"PDPK1","PKN1"
"PDPK1","RPS6KA1"
"PDPK1","SBF1"
"PDPK1","SGK1"
"PDPK1","TOP2A"
"PDPK1","YWHAH"
"PDX1","CREB1"
"PDZK1","ABCC2"
"PDZK1","AKAP10"
"PDZK1","CLCN3"
"PDZK1","GFAP"
"PDZK1","PDZK1IP1"
"PDZK1","SLC22A5"
"PDZK1","SLC9A3"
"PEA15","LUC7L2"
"PEA15","MAPK3"
"PEA15","PDPK1"
"PEA15","RPS6KA3"
"PELI2","IRAK4"
"PELP1","SUMO2"
"PER1","CSNK1E"
"PER1","PER2"
"PER1","TIMELESS"
"PER2","TIMELESS"
"PEX10","PEX19"
"PEX12","PEX19"
"PEX14","MED8"
"PEX5","AGXT"
"PEX5","PEX12"
"PEX5","SNUPN"
"PEX7","PHYH"
"PFDN1","FAM20C"
"PFDN1","MED31"
"PFDN1","NDC80"
"PFDN1","PRKD2"
"PFDN1","PSME1"
"PFDN1","SKP2"
"PFDN4","ACTB"
"PFKL","ATN1"
"PFKM","CAV3"
"PFKM","FHL2"
"PFKM","NOS1"
"PFKM","PFKL"
"PFKP","DYNLL1"
"PFN1","ACTB"
"PFN1","DBN1"
"PFN1","PPP2R1A"
"PFN1","TLE1"
"PFN1","UNC119"
"PFN1","VASP"
"PFN1","VCL"
"PFN1","XPO6"
"PFN2","ACTB"
"PFN2","DLST"
"PFN2","FHOD1"
"PFN2","GOLGB1"
"PFN2","HTT"
"PFN2","WDR33"
"PGD","HCK"
"PHACTR1","PPP1CA"
"PHB","HDAC1"
"PHB","NCOR1"
"PHB","RB1"
"PHB","RBL1"
"PHB","RBL2"
"PHB","SIN3A"
"PHB","TP53"
"PHC1","GMNN"
"PHC1","RNF2"
"PHC2","FHL3"
"PHF10","SETDB1"
"PHGDH","CHMP2B"
"PHLDA1","RPL14"
"PHPT1","ATXN1"
"PHYH","PHYHIP"
"PHYHIP","EEF1A1"
"PHYHIP","HDAC11"
"PHYHIP","SUPT5H"
"PHYHIP","WDR89"
"PI4KA","C8orf33"
"PI4KA","TNNT1"
"PIAS1","PIAS4"
"PIAS1","SUFU"
"PIAS2","CHMP4B"
"PIAS2","SNIP1"
"PIAS3","EP300"
"PIAS4","COIL"
"PIAS4","PIAS1"
"PIAS4","SNIP1"
"PIAS4","TCERG1"
"PICK1","ARF1"
"PICK1","EFNB1"
"PICK1","SACS"
"PICK1","UBQLN4"
"PIK3C2B","GRB2"
"PIK3C3","YWHAG"
"PIK3CA","ANAPC7"
"PIK3CA","HRAS"
"PIK3CA","IRS2"
"PIK3CA","LCK"
"PIK3CA","NRAS"
"PIK3CA","PIK3R1"
"PIK3CA","PIK3R3"
"PIK3CA","PRKCD"
"PIK3CA","RASD2"
"PIK3CA","TICAM1"
"PIK3CB","HPS6"
"PIK3CB","HSPA8"
"PIK3CB","PSME1"
"PIK3CD","ASCC2"
"PIK3CD","IRS2"
"PIK3CD","PIK3R2"
"PIK3CD","RALY"
"PIK3CD","TNPO2"
"PIK3CD","YWHAQ"
"PIK3CG","LDHA"
"PIK3CG","PIK3R5"
"PIK3R1","ANK3"
"PIK3R1","BCAR1"
"PIK3R1","CD22"
"PIK3R1","CD5"
"PIK3R1","CRKL"
"PIK3R1","CTLA4"
"PIK3R1","CTNNB1"
"PIK3R1","FES"
"PIK3R1","GAB1"
"PIK3R1","GTF2H1"
"PIK3R1","HNRNPK"
"PIK3R1","HRAS"
"PIK3R1","INSR"
"PIK3R1","IRS1"
"PIK3R1","NUP85"
"PIK3R1","PFN1"
"PIK3R1","PIK3AP1"
"PIK3R1","PIK3CB"
"PIK3R1","PPM1A"
"PIK3R1","PSEN1"
"PIK3R1","SHC1"
"PIK3R1","SOCS6"
"PIK3R1","SOCS7"
"PIK3R1","TGFBR2"
"PIK3R1","TUBG1"
"PIK3R1","VAV1"
"PIK3R1","YWHAG"
"PIK3R2","BRD7"
"PIK3R2","PRKAR1A"
"PIK3R2","SH3GL1"
"PIK3R2","YWHAB"
"PIK3R3","DSN1"
"PIK3R3","KIAA1377"
"PIK3R3","PSME1"
"PIK3R3","RB1"
"PIK3R3","VBP1"
"PIK3R5","CAND1"
"PIM1","CDKN1A"
"PIM2","GSK3B"
"PIN1","CASP6"
"PIN1","CCDC90B"
"PIN1","CSNK2A1"
"PIN1","CSNK2A2"
"PIN1","DDAH2"
"PIN1","GPAA1"
"PIN1","HNRNPC"
"PIN1","MTFR1"
"PIN1","RBBP8"
"PIN1","TSC2"
"PIN4","ASCC2"
"PIP4K2A","PCM1"
"PIP4K2B","PIP4K2C"
"PIP4K2C","EMILIN1"
"PIP4K2C","HNRNPM"
"PIP4K2C","PRMT1"
"PIP5K1A","ARF1"
"PIP5K1A","PLD1"
"PIP5K1B","IFRD1"
"PIP5K1C","GIT1"
"PITPNA","CSNK2B"
"PITX1","NR5A1"
"PITX2","HDAC1"
"PJA1","ASCC2"
"PJA1","MDM2"
"PJA2","UBE2D2"
"PKD1","ACTN1"
"PKD1","CTNNB1"
"PKD1","JUP"
"PKN1","CCDC85B"
"PKN1","CCNT2"
"PKN1","ZFAND6"
"PKN2","CHGB"
"PKN2","EEF1A1"
"PKN2","MAP3K2"
"PKNOX1","MEIS1"
"PKP4","DSP"
"PKP4","OSGEP"
"PLA2G4A","MAPK8"
"PLA2G4A","PRC1"
"PLA2G4A","PRDX6"
"PLA2G4A","RPS6KA5"
"PLA2R1","PLA2G2A"
"PLAA","HDAC6"
"PLAT","HMGB1"
"PLAU","SERPINB2"
"PLAUR","FYN"
"PLAUR","HCK"
"PLAUR","IL6ST"
"PLAUR","JAK1"
"PLAUR","SUMO2"
"PLCB1","MAPK3"
"PLCB1","PARD3"
"PLCB2","KPNB1"
"PLCB2","TRPM7"
"PLCD1","ACTB"
"PLCD1","GAP43"
"PLCD1","KPNB1"
"PLCG1","ABL1"
"PLCG1","CBL"
"PLCG1","DAPP1"
"PLCG1","DNM1"
"PLCG1","EEF1A1"
"PLCG1","ERBB2"
"PLCG1","FGFR1"
"PLCG1","FYN"
"PLCG1","GAB1"
"PLCG1","GIT1"
"PLCG1","GNB2L1"
"PLCG1","GTF2H1"
"PLCG1","KHDRBS1"
"PLCG1","LYN"
"PLCG1","PICALM"
"PLCG1","PITPNA"
"PLCG1","PLD2"
"PLCG1","PRKD1"
"PLCG1","RANBP2"
"PLCG1","RHOA"
"PLCG1","SH2D2A"
"PLCG1","SHC1"
"PLCG1","SOS1"
"PLCG1","SYN1"
"PLCG1","TRPC3"
"PLCG1","TRPM7"
"PLCG1","VAV1"
"PLCG1","VAV3"
"PLCG2","BLNK"
"PLCG2","CRYAB"
"PLCG2","DVL2"
"PLCG2","DYNLT1"
"PLCG2","HCK"
"PLCG2","NDC80"
"PLCG2","PRKD1"
"PLCG2","SPRY2"
"PLCG2","SPTBN1"
"PLD1","ACTB"
"PLD1","RALA"
"PLD2","ACTB"
"PLD2","ACTN1"
"PLD2","BIN1"
"PLD2","DPYSL2"
"PLD2","EGFR"
"PLD2","GAPDH"
"PLD2","PRKCA"
"PLD2","PRKCD"
"PLD2","STXBP1"
"PLEKHF2","CCDC85B"
"PLEKHF2","CHIC2"
"PLEKHJ1","ACVR1"
"PLG","CHGA"
"PLG","PLAT"
"PLG","S100A10"
"PLK1","BRCA2"
"PLK1","C6orf136"
"PLK1","CDC25C"
"PLK1","CEP55"
"PLK1","CPSF3L"
"PLK1","LMO4"
"PLK1","LRP5L"
"PLK1","MCM2"
"PLK1","MCM3"
"PLK1","MCM7"
"PLK1","PKMYT1"
"PLK1","PSMA1"
"PLK1","PSMA4"
"PLK1","PSMB6"
"PLK1","VRK3"
"PLK4","CHD3"
"PLK4","SFN"
"PLOD3","CCDC85B"
"PLOD3","EHMT2"
"PLSCR1","ADAMTSL4"
"PLSCR1","ATG12"
"PLSCR1","ATN1"
"PLSCR1","C10orf62"
"PLSCR1","CPSF3L"
"PLSCR1","CRY1"
"PLSCR1","EFEMP2"
"PLSCR1","EWSR1"
"PLSCR1","FAM103A1"
"PLSCR1","LASP1"
"PLSCR1","MAPK6"
"PLSCR1","MED15"
"PLSCR1","OGDH"
"PLSCR1","PLSCR4"
"PLSCR1","SLC35A2"
"PLSCR1","ZNF638"
"PLSCR4","TRIP13"
"PLXNA1","AKT1"
"PLXNA1","FES"
"PLXNA2","UBAP2L"
"PLXNA3","CSNK2B"
"PLXNA3","MAPK8IP2"
"PLXNB1","ARHGEF11"
"PLXNB1","ARHGEF12"
"PLXNB1","MET"
"PLXNB1","PLXNA1"
"PLXNB3","ARHGEF11"
"PLXND1","MACF1"
"PMAIP1","BCL2"
"PMAIP1","BCL2L1"
"PMEPA1","NEDD4"
"PML","ANKRD2"
"PML","CCNT1"
"PML","EP300"
"PML","HDAC1"
"PML","HDAC3"
"PML","RB1"
"PML","SIN3A"
"PML","TRIM24"
"PNKP","XRCC1"
"PNKP","XRCC4"
"PNMA1","CHMP2B"
"PNMA1","TNNT1"
"PNN","CTBP2"
"PNN","PPIG"
"PNN","RNPS1"
"PNN","YWHAG"
"PNO1","CSNK1E"
"PNO1","SUPT5H"
"PODXL","SLC9A3R2"
"POGZ","SRF"
"POLA1","CDK2"
"POLA1","RB1"
"POLA1","XRCC5"
"POLA2","ASCC2"
"POLA2","CRELD1"
"POLA2","DCP2"
"POLA2","FRZB"
"POLA2","NHP2L1"
"POLA2","POLA1"
"POLA2","SETDB1"
"POLA2","XPNPEP1"
"POLB","PCNA"
"POLD1","CDK2"
"POLD2","WRN"
"POLDIP2","ASCC2"
"POLDIP2","POLD2"
"POLDIP2","SELENBP1"
"POLE2","TLE1"
"POLH","PCNA"
"POLI","DAZAP2"
"POLR1E","TAF1C"
"POLR2A","CTDSP1"
"POLR2A","ERCC6"
"POLR2A","GTF2B"
"POLR2A","PCIF1"
"POLR2A","SAFB"
"POLR2A","SND1"
"POLR2A","SUPT5H"
"POLR2A","TAF10"
"POLR2A","TCEA1"
"POLR2A","TRAM2"
"POLR2C","POLR2B"
"POLR2C","TAF15"
"POLR2D","POLR2A"
"POLR2D","POLR2B"
"POLR2D","POLR2H"
"POLR2E","POLR2A"
"POLR2E","POLR2C"
"POLR2E","POLR2H"
"POLR2E","POLR2L"
"POLR2G","TAF15"
"POLR2K","SMYD3"
"POLR2L","CCDC85B"
"POLR2L","EXOSC5"
"POLR2L","POLR2B"
"POLR3F","BDP1"
"POLR3F","BRF1"
"POLR3F","GTF3C4"
"POMC","FGF10"
"POMC","MEP1A"
"POU2F1","HMGB2"
"POU2F1","HNF1A"
"POU2F1","MSX1"
"POU2F1","NFYA"
"POU2F1","TBP"
"POU2F2","HMGB2"
"POU2F2","POU2AF1"
"POU3F2","SOX10"
"POU3F2","SOX11"
"POU3F3","SOX11"
"POU5F1","AR"
"POU5F1","MNAT1"
"POU5F1","SOX10"
"POU5F1","SOX8"
"PPA1","SETDB1"
"PPA1","UNC119"
"PPARA","NCOA1"
"PPARA","NCOR2"
"PPARA","PPARGC1A"
"PPARA","RELA"
"PPARA","RXRA"
"PPARD","BCL6"
"PPARD","EP300"
"PPARD","HDAC2"
"PPARD","HDAC3"
"PPARD","NCOR1"
"PPARD","NCOR2"
"PPARD","NRIP1"
"PPARD","PEBP1"
"PPARD","RXRA"
"PPARD","RXRB"
"PPARD","SPEN"
"PPARG","CREBBP"
"PPARG","MED24"
"PPARG","NCOA1"
"PPARG","NCOA4"
"PPARG","NCOA6"
"PPBP","CMTM6"
"PPBP","RPS27"
"PPBP","STRN4"
"PPFIA1","MBIP"
"PPFIA1","PPFIBP2"
"PPFIA1","PRKCB"
"PPFIA1","TNNT1"
"PPFIA2","GIT1"
"PPFIA3","GIT1"
"PPFIBP1","PPFIA2"
"PPFIBP1","YWHAG"
"PPFIBP2","DTNB"
"PPFIBP2","TSG101"
"PPHLN1","TP53BP2"
"PPIB","UBQLN4"
"PPID","HSP90AB1"
"PPIG","POLR2A"
"PPL","EVPL"
"PPL","PPHLN1"
"PPL","VIM"
"PPM1A","AKT1"
"PPM1A","CACNA1A"
"PPM1A","CTNNB1"
"PPM1A","DVL2"
"PPM1A","EEF2"
"PPM1A","PIK3R1"
"PPM1B","MAP3K7"
"PPP1CA","AKAP9"
"PPP1CA","H2AFX"
"PPP1CA","PPP1R15A"
"PPP1CB","PPP1R12C"
"PPP1CC","TP53BP2"
"PPP1CC","WBP11"
"PPP1CC","ZFYVE9"
"PPP1R10","PPP1CA"
"PPP1R14A","CSNK1G1"
"PPP1R16A","DDX27"
"PPP1R16A","FAM101B"
"PPP1R16A","LY6H"
"PPP1R16A","PAPSS1"
"PPP1R16A","PUF60"
"PPP1R16A","TXNRD1"
"PPP1R1B","CDK5"
"PPP1R1B","CSNK2A2"
"PPP1R1B","PPP1CA"
"PPP1R2","CDK5"
"PPP1R2","CSNK2A1"
"PPP1R2","CSNK2A2"
"PPP1R7","MAPK6"
"PPP1R8","HDAC2"
"PPP1R9B","CDKN2A"
"PPP1R9B","RPS6KB1"
"PPP1R9B","TIAM1"
"PPP2CA","APC"
"PPP2CA","DVL3"
"PPP2CA","EIF4EBP1"
"PPP2CA","ETF1"
"PPP2CA","MAPK3"
"PPP2CA","MRPS26"
"PPP2CA","PPP1CA"
"PPP2CA","PPP2R5C"
"PPP2CA","SET"
"PPP2CA","TSC2"
"PPP2CB","MID1"
"PPP2R1A","DNAJC7"
"PPP2R1A","HNRNPAB"
"PPP2R1A","PKN1"
"PPP2R1B","AKAP9"
"PPP2R3A","RBL1"
"PPP2R5A","APC"
"PPP2R5A","CSNK1A1"
"PPP2R5A","NEK1"
"PPP2R5A","PPP2R1A"
"PPP2R5C","EP300"
"PPP2R5C","PLCB3"
"PPP2R5C","PPP2R1B"
"PPP3CA","BAD"
"PPP3CA","BCL2"
"PPP3CA","C16orf74"
"PPP3CA","CABIN1"
"PPP3CA","MYOZ3"
"PPP3CA","PPP3R1"
"PPP3CA","PRKCZ"
"PPP3CA","SOD1"
"PPP3CA","YWHAQ"
"PPP4C","HDAC3"
"PPP4C","IGBP1"
"PPP5C","CDC16"
"PPP5C","CPNE2"
"PPP5C","PPP2R1A"
"PQBP1","RCVRN"
"PRAM1","TRIM27"
"PRC1","CDK2"
"PRDM1","TLE1"
"PRDX1","PRDX4"
"PRDX3","RPS6KC1"
"PRDX4","HDAC6"
"PRELP","HSPG2"
"PRG2","PRKCZ"
"PRIM1","POLA2"
"PRKAA2","PRKAB1"
"PRKAB1","MAPK6"
"PRKACA","ACLY"
"PRKACA","ADD1"
"PRKACA","AKAP8L"
"PRKACA","BCL2"
"PRKACA","CAD"
"PRKACA","CSK"
"PRKACA","EEF2K"
"PRKACA","GMFB"
"PRKACA","GSK3A"
"PRKACA","GYS1"
"PRKACA","HNRNPD"
"PRKACA","MAP3K3"
"PRKACA","NOLC1"
"PRKACA","PFKFB2"
"PRKACA","PTBP1"
"PRKACA","RAF1"
"PRKACA","RAP1A"
"PRKACA","RAP1GAP"
"PRKACA","RYR1"
"PRKACA","STMN1"
"PRKAR1A","AKAP11"
"PRKAR1A","NELL2"
"PRKAR1A","PLEKHF2"
"PRKAR2A","MYCBPAP"
